id,subject,text
1182,Fórmula de ração,"Gostaria de ter um modelo de ração para vaca de leite, com +ou - 24% de PB, onde entrem farelo de soja, milho, sorgo, sal e outro componente de fácil acesso. A formulação pode ser para 100 kg de ração."
1190,Mosca do chifre,"Minha região é serrana com uma grande quantidade de engenhos, todos os anos temos que retirar o gado para o sertão pois há a infestação da mosca do chifre no inverno. Estamos cansados desta situaçõa. Sabemos que não podemos eliminar os engenhos, pois são fonte de renda também para a região. Gostariamos de saber se existe algum tratamento ou medicamento alternativo para o combate a mosca?"
1202,morte no rebanho leiteiro,tenho 14 novilha jir e todas estao enchertada mas duas ja pariram mas os bizerros naceram mortos a primeira o feto estava formado o segundo tambem estava formado mas nao tinha dentes. sao novilha na media de dois anos e quatro meses muito obrigado conto com voces um abraço.
1226,TOURINHO HOLANDÊS PO,"SOU PRODUTORA RURAL NA REGIÃO DE RIO PRETO/MG, E ESTOU INTERESSADA EM ADQUIRIR TOURINHO HOLANDÊS PO COM URGÊNCIA. GOSTARIA DE SABER SE VCS TEM, O PREÇO E COMO FAÇO PARA ADQUIRIR. AGUARDO UMA RESPOSTA O MAIS BREVE POSSÍVEL."
1236,QUAL A MELHOR BRANCHIARA,"TENHO 5 ALQUEIRES , GOSTARIA DE SABER SE POSSO PLANTAR MAIS DE UMA ESPECIES DE BRANCHIARA PARA GADO LEITEIRO, E QUAL A ESPECIE, SENDO NO MESMO LOCAL.(MANGA)., ISTO PODE AJUDAR NA QUANTIDADE DO LEITE."
1292,Bioenergia,Onde e com quem devo procurar variedades de capim elefante indicadas para produção de energia.
1316,Doença bovina,Caros Srs : Em minha região há uma doença quê vaca urina sangue e vai emagrecendo até a morte. Algumas pessoas dizem quê se aplicar um Pentabiótico a vaca pode ficar curada. Como o conhecimento lá e muito na base de paradigmas gostaria de conhecer a opinião de vocês no caso. Grato.
1333,formula adubaçao piquete rotacionado,existe uma formulaçao correta para adubação de piquete rotacionado de braquiarao  pois uso ureia vegetal pura se ten uma formulação correta  favor me passar e como usar
1352,Controle de pragas em pastagem,"Prezados Senhores, Presto assistencia a propriedades familiares produtoras de leite. Executo trabalho de intensificação da produção destas pequenas propriedades, usando técnicas de produção intensiva de pastagens tropicais entre outras. Devido a alta incidencia de geadas no inverno estamos indicando a grama Tifton-85 como opção. No entanto ha uma resistencia por parte dos produtores a esta cultivar devido a alta incidencia de cigarrinha e o seu custo de controle, por metodo quimico. Qual a melhor forma de controlar esta praga de forma eficiente e economicamente viavel?"
1357,Pastagem,"Tenho uma área de 12 hectares que vou fazer piquetes, correção e adubações.
A pastagem é de brachiária roziziense e me disseram que não posso usar este capim, que eu deveria acabar com ela através de máquinas e venenos e depois formar com outro capim.
Como a pastagem já está estabelecida e os cuidados serão quase os mesmos se eu formar uma nova pastagem, gostaria de saber se eu psso usar a roziziense que já está estabelecida ou se tenho que formar uma nova pastagem."
1372,Nelore de leite,Gostaria de obter maiores informações pois tenho interesse de me aprofundar no assunto nelore de leite e inclusive saber como posso adquirir semen de touros e matrizes trabalhadas especificamente nesta linha.
1374,sisSeg,"gostaria de saber se na formula de ração onde pede para usar 
farelo de soja se posso usar soja em grão e se posso fornecer a mesma 
parra os bezerros ( 22%) se você tiver alguma formula me mande por 
favor;"
1378,formulas de raçao,gostaria de saber se vocês tem alguma formula opcional para me fornecer
1392,verrugas,"Eu to com problema de verruga e ñ to conseguindo comtrola, ja usei varios protutos injetaveis mais ñ tive exito, o problema comtinua. sera que vc ñ tem algum produto no mercado que posa acabar com essa infestação."
1396,Informações Sobre JIGGS,"Gostaria de saber informações tecnicas sobre esta especie de pastagem
perene JIGGS, a qual, seria um melhoramento do tifton 85 mais adaptada que
este para as condições de clima do RS."
1402,Tratamento de gado de leite,Produção de leite com bagaço de cana de açucar como melhorar a produção de BAH? _Fazer silo me ajudaria a melhorar o BIN? Manden-me uma apostila com melhores informações.
1415,ficha de controle de gado de leite,"modelo de ficha de controle diario de gado de leite,tenho pequena propriedade gostaria de receber informaçoes."
1419,acidez no leite,"t com poblema de acidez no leite, o que causa essa acidez, e como combater isso, to tendo muito prejiço com isso so essa semana tive joga 1300 de leite fora fiz teste de acidez retirei os animais que acusaro leite ecido como ´posso ressolver esse poblema."
1434,cevada como fonte de alimento p/ gado leiteiro,"TENHO 20 VACAS DE LEITE, FORNEÇO 10 Kg DE CEVADA + RAÇÃO BALANCEADA, A CADA ORDENHA,(DUAS POR DIA), ALGUMAS VEZES A FABRICA DE CERVEJA PASSA DUAS A TRES SEMANAS SEM FORNECER A CEVADA, O QUE DEVO DAR NO LUGAR DA CEVADA NESTA ÉPOCA DE FALTA?, POIS O LEITE CAI MUITO."
1452,Doença bovina,"Na minha propriedade eu tenho 4 tipos de capins principais :

1) Brachiária Decunbens,

2) Capim Pangola (Hibrido da Tanner Grass)

3) Mombaça,

4) Tanzânia,

 Há também Samambaia em pequenas quantidades e não sei se seria suficiente para afetar meu gado mesmo porquê as vacas leiteiras permanecem a maior parte do tempo em baixadas alimentando-se de cana e os capins citados acima em solo livre de Samambaia.. Os animais atacados são oriundos de outras propriedades provavelmente com grandes infestações de samambaia e estão em minha propriedade há aproximadamente 2 anos. Estou nesse ramo há 3 anos e estou tentando aprender algumas coisas básicas pois sou aposentado e pretendo viver lá em definitivo pelos próximos 2 ou 3 anos.  Há urinas mais claras e vermelho vivo e vermelho escuro podendo indicar doenças diferentes e o outro aspecto é quê alguns animais estão tão gordos que chegam a estar redondos e apresentando a doença. 

Tenho mais algumas perguntas para o sr:

a) O Capim Pangola é um hibrido da Tanner Grass . Ele pode ser tóxico aos animais? Acho quê não tenho Tanner Grass lá.

b) Algumas pessoas na região falam quê a Brachiaria Decunbens na época da semente( acho 4xano) ataca o gado . É verdade? Eu não

acho esse capim uma boa opção alimentar. Parece quê o gado só come ele quando não tem outro.

c) No momento tenho pouco carrapato porquê com muito trabalho diminuí drsticamente a população desde a aquizição da propriedade. Mesmo assim vou tratar os animais doentes considerando quê é doença de carrapatos."
1487,,Como combater a figueira nas vacas leiterias?
1494,instalações,"bom gente eu estou precisando de uma pessoa que possa me auxiliar nas instalaçoes do meu terreno , tipo sala de ordenha , cochos , local de descanso para o gado , plantação da cana . para facilitar a mão de obra . uma pessoa que faça o planejamento de melhor local dentro do terreno para as instalaçoes."
1502,CIO NOVILHAS,OBSERVAÇAO TENHO UMAS 10 NOVILHAS 3/4 A HOLANDESAS PURAS GOSTARIO DE ENSEMINAR ESTE GADO TODO AGORA FUI ATE A COOPERATIVA ONDE TENHO TERRENO E ME IDICARAN FAZER A APLICAÇAO DE ECP NESTE GADO PARA ELAS DAR CIO ESTA ORIENTAÇAO ESTA CORRETA OU NAO ESTE GADO JA ESTA CON PESO ACIMA DE 270 KG E ESTA RECEBENCO SILAGEN DE CANA CON UREIA NESTE PERIODO DA SECA
1519,alimentaçao,"bom gente eu sou novato na area de leite,pequeno produtor, eu queria saber como devo preoceder na alimentação das minhas vacas . tipo uma alimentaçao diaria depois da ordenha ou duas alimentaçao diaria ? qual melhor Horario para fornece o concenrado ? eu tambem tenho soro do leite posso estar fornecendo pra minhas vacas ?"
1531,SOMATOTROPINA NO GADO LEITEIRO,GOSTARIA DE SABER SE A SOMATOTROPINA ESTÁ LIBERADA PARA DAR O GADO LEITEIRO SEM COMPROMETER A SAÚDE DO MESMO? É Q VI NA REVISTA BALDE BRANCO UMA PROPAGANDA DE LACTOTROPIM DA ELANCO.
1537,Soro Caseiro,"O açúcar utilizado no soro caseiro para o tratamento de diarréias em bezerras, pode ser o normal ou tem que ser algum outro?"
1546,gado de leite,"Eu queria fazer piquetes com capim napier para tratar vacas
    leiteras,mas não queria fazer irrigação na seca e tratar do gado com
    silagens,isso pode prejudicar a planta e as vacas no presente ou no
    futuro, como na próxima época das aguas ou a durabilidade da capineira?"
1547,LEITE,"Bom dia. Se eu fornecer 1kg de ração (22%) para uma vaca que produz 10kg de leite, qual será o aumento na quantidade de leite?"
1560,PULVERIZAÇÃO,"Boa tarde Gostaria de saber quais os tipos de bicos mais indicados para pulverização de rebanho bovino e instalações, utilizando bamba costa PJH carregada de carrapaticida."
1581,Suplementação,Como utilizar o milho triturado com palha e sabuco juntamente com cana de açucar picada na alimentação de vacas leiteiras
1586,tifton,Tenho a intenção de fazer as mudas de tifton em bandeija de isopor sera q é melhor de que plantar direto as mudas? i se fazer nas bandeijas eu poderia estar plantado as mesmas agora nesta epoca??
1587,comprar da pomada papilomax produzida pela embraba,"eu tenho 2 bezerras HPB que estao com fiqueira ja tendei varios tratamentos nenhum deu resuldado, entrei na pagina da embraba e vi um texto que fala sobre a pomada papilomax quero comprar porem na minha regiao nao tem no mercado como fazer para comprar"
1591,controle leitero,ola gostaria de saber se voces poderian me envar alguma apostila que contenhan o correto manejo do pasto (tanzania) e cana de açucar Estotou com grand problema nessa epoca com comida principalmente com capim
1594,Papiloma Bovino,"Eu Gostaria de saber como e onde comprar a pasta Papilomax, feita pela EMBRAPA-MG, recentemente cheguei a usar e obtive bons resultados, no entanto não encontro mais no mercado aqui em Aracaju. Gostaria de saber se existe a possibilidade de fazer o pedido, e qual a forma de pagamento, se poderia ser enviada, etc. Agradeço, se poderam me ajudar quanto a necessidade do controle dessa infecção."
1604,Medicamento embrapa,"Li no artigo Paliomatose ou verruga dos bovinos que a embrapa desenvolveu um medicamento chamado ""papilomax"". Gostaria de saber se é possível adquiri-lo e como devo proceder? Desde já, agradeço."
1616,dúvida - feijão,"Olá! Boa tarde.
Sou de Floriano-PI, sou um pequeno produtor de leite, e gostaria até que ponto é recomendável dar feijão como ração para vaca em lactação
Aqui bem perto , na região dos serrados tem grande produção de feijão, as empresas vendem a quirela e o feijão velho pelo um preço baixo.
 
O feijão pode ser substituindo pela soja?
 
Desde já obrigado"
1618,informaçoes de qual alimento é rico em vitamina K,"Gostaria de saber se existe algum produto para servir ao gado que seja rico em vitamina K ,adicionar no volumoso ou na raçao? tenho problema gronuico de vacas que urinam sangue e quando aplico vitamina K melhora"
1628,Informações,"Gostaria de obter informções sobre fornecimento de grãos para vacas em
lactação.

Estou no Estado de Mato Grosso, que produz muito grão, principalmente soja,
milho e algodão (que fornece o caroço), e mesmo tendo um conceito de
produção de leite com baixo custo, o fornecimento de grãos para vacas em
lactação pode ser viavel, por esta caracteristicas de alta produção."
1630,,"Estou com um problema em minha propriedade, minhas vacas cairam muito a produção em função de que o meu capim está secando e não tenho nem cana e nem silagem para dar as vacas ,a ração é muito cara , porque minhas vacas estão dando apenas 4 litros de leite por dia de média.fui orientado para cortar o capim e picar somente a extremidade e descartar a metade do calmo depois adicionar 1% de uréia.Isso realmente pode minimizar meu problema?"
1634,Iniciar no leite - 4,"gostaria de saber se em 7.5 hectaes
 seria possivel manter 40 vacas o  ano todo com 3 hectares de cana 4 hectares plantados com brachiaria em sistema de piquetes irrigados cada um com 450mts quadrados por favor envie a resposta o quanto antes pois surgiu um sitio com estas dimensoes e o dono aguarda minha resposta"
1640,boi holandes com infecção,"Bom dia, preciso sber como tratar um bovino da raça holandes, com infecção no canal auditivo, aguardo"
1653,Salas de ordenha,"Senhores, Vou implantar em minha propriedade uma sala de ordenha com fosso. Tomei conhecimento sobre projetos da Embrapa sobre salas de ordenha. Gentileza informar como posso obte-los."
1655,sala de ordenha,"gostaria de receber alguns progetos com orçamento de sala de ordenha para quatro conjunto de teteiras, desde a mais simple mas com foço desde la"
1666,verrugas,"eu tenho uma novilha de primeira cria , raça holandeza se encontra com muita papilomatose ,chamadas de verrugas ja consultei veterinario mas o remedio dele nao adiantou muito.qual procedimendo devo tomar?"
1667,concentrados,queria saber se voçes podem me mandar os melhores tipos de concentrado? para vacas ate 20k ? formula.
1687,PASTAGEM,"estou querendo formar uma pastagem na fazenda fica em Tiros MG região de cerrado, gostaria de saber qual a melhor gramineas para se plantar neste tipo de solo que sirva tanto para gado leiteiro quanto de corte, e que tenha uma boa durabilidade é rebrote e bons indices de proteina e ndt, que possa ser consorciado com arvores leguminosas para um melhor desempenho, e quais arvores seriam indicadas para se consorciar"
1691,Informações - 3,"Na ração com 22% de PB e 70 de NDT, se houver dificuldades de encontrar
fosfato e calcário, pode-se resumir a formulação a 70 Kg de fubá de milho, 2
4Kg de farelo de soja, 2 Kg de uréia e 4 Kg de sal minieral?"
1705,Verrugas/figueira,"Prezados senhores: Gostaria,informações como adquirir produto ""PAPILOMAXÃ"", Modo de usar e indicações."
1709,ÁGUA NO LEITE,"SRS, BOA TARDE. 

VENHO POR MEIO DESTA SOLICITAR INFORMAÇÕES SE É POSSÍVEL EM UMA ANÁLISE NA HORA DA ENTREGA DO LEITE NO LATICÍNIO, DETECTAR ÁGUA. EXISTE APARELHOS CONFIÁVEIS, ESTÁ ANÁLISE É CORRETA? EXSITEM REGRAS, NORMAS, LEIS. 

POR ACASO O LEITE MESMO SENDO DETECTADO ÁGUA, PODE SER COMPRADO PELO LATICÍNIO OU NÃO. ELE DEVE TER PREÇO DIFERENTE?

QUAL O MOTIVO DE SE DETECTAR ÁGUA NO LEITE,É ALIMENTAÇÃO DAS VACAS.

GOSTARIA DE QUE ME ENVIASSE OU INDICASSE COMO ME PREVENIR OU DIMINUIUR ESTES ACONTECIMENTOS, ISTO É SE POSSÍVEL."
