id,text
9301,"Para a produção das gramíneas tropicais na época da seca, a baixa temperatura é fator mais limitante do que a falta de água. Abaixo de 15 graus centígrados a produção das gramíneas tropicais é muito baixa. E aí não adianta irrigar.

Irrigação de pasto é uma boa tecnologia, desde que usada de maneira correta, conforme as peculiaridades de cada fazenda e tipo de solo. 
Mas antes de irrigar o pasto, o produtor necessita já ter adotado dezenas de outras tecnologias, como ter rebanho com bom potencial genético para leite, ter escala de produção elevada, ter investido em sanidade, bons índices de reprodução, dispor de bom volumoso para a época da seca, ter ordenha mecânica, ter tanque de resfriamento,  ter feito treinamento de mão-de-obra, dispor de programa de computador apropriado para administração e gerenciamento da propriedade, fazer escrita zootécnica e controle leiteiro, ter  formado pastagem de melhor qualidade, utilizar pastejo rotativo, fazer adubação de manutenção da pastagem, ter feito conservação de solo, produzir leite de ótima qualidade, bom controle de mamite, e outras tecnologias. Então, quando tudo isto estiver funcionando muito bem poderá adotar a irrigação de pastagens, como um recurso a mais para aumentar um pouco mais a produtividade das pastagens e dos animais.
Para fazendas com produção abaixo de 15 litros/vaca/dia geralmente não compensa irrigar o pasto, principalmente se for braquiárias. Para compensar irrigar a pastagem, a mesma precisa ser bem formada. Para isto tem que fazer análise de solo, calagem conforme resultado da análise de solo, adubação fosfatada no plantio, fazer adubação de manutenção anual, usar gramínea de alta capacidade de produção de forragem, como os capins Mombaça, Tanzânia, Coast-cross, Tifton 85, Grama-estrela ou alguma cultivar de capim-elefante, etc.
Também, antes de irrigar, é necessário conhecer alguns parâmetros importantes, como: textura do solo, fertilidade natural do solo, topografia, profundidade do solo, altitude, temperatura mínima e máxima no inverno e no verão, luminosidade, ventos dominantes, umidade relativa do ar, radiação solar, e depois calcular a curva de retenção de umidade desse solo. Ainda é preciso dispor de dados sobre a retenção de umidade, a evapotranspiração, a quantidade de água, o turno de rega, etc. Outro ponto a ser considerado é o sistema de irrigação a ser empregado, que deve ser adequado para cada situação, a captação de água, o custo da energia e o custo da terra.  Ou seja, para cada caso tem que se elaborar um projeto técnico, considerando as peculiaridades da propriedade e da região. Sem isto, significa começar da maneira mais errada possível.
E antes de fazer um projeto de irrigação é preciso solicitar a outorga da água ou a licença do uso da água nos órgãos ambientais do estado.
Nas regiões e / ou épocas do ano em que a temperatura média cair abaixo de 15ºC não adianta irrigar porque a produção de matéria seca das gramíneas tropicais será pequena, em virtude da temperatura baixa e do processo fisiológico da planta que exige temperaturas altas. Também, a luminosidade influência. No inverno, as noites são mais longas do que os dias o que diminui a luminosidade e, consequentemente, a produção das gramíneas tropicais. 
Atualmente existe um sistema de irrigação chamado de ""irrigação em malha ou sistema de irrigação com tubos plásticos enterrados, a baixa pressão"". Neste sistema são usados tubos de PVC enterrados no solo a 60 cm de profundidade, o que diminui os custos de implantação do sistema e aumenta a durabilidade do mesmo. 
Antes de irrigar a pastagem, talvez seja muito melhor irrigar uma área menor de cana-de-açúcar para se dispor de volumoso para a época da seca. Também, pode-se irrigar uma lavoura de milho ou sorgo ou mesmo uma capineira de capim-elefante para a produção de silagem.
Ressaltamos que uma pastagem de gramínea tropical, como as Brachiarias, os Panicuns, os Cynodons, o Capim-elefante, etc., des"
9303,A silagem será sempre um volumoso. Poderá sim servir na dieta dos seus animais. Sempre será servida à vontade no cocho.
9320,"Sugerimos primeiramente uma análise de solo da propriedade, pois só assim podemos saber a composição do solo. Com a análise de solo em mãos e a definição de qual atividade será feita na propriedade ( Gado de Corte, Gado de Leite, Recria), tomar a decisão de qual variedade capim deve ser plantada.
     Sugerimos ainda pedir ajuda na EMATER -MG aí da sua região para orientar na coleta de solo e na indicação da montagem  do projeto."
9352,"A  torta de algodão pode estar contribuindo com esse problema, pois no caroço de algodão está presente o GOSSIPOL, uma toxina que pode estar afetendo os seus animais. Sugerimos suspender o uso da torta só para uma avaliação. 
      O necessário é procurar um médico veterinário para uma melhor avaliação e ver o que de fato esta´acontecendo com seus animais."
9368,"Não existe um sistema bom, o que existe e uma gama de  tipos de sistemas de irrigação e que são montados de acordo com a necessiade de cada cultura, ou seja tens que montar um projeto para irrigação.
      Sugerimos entrar em com uma empresa que monte um projeto de irrigação para a sua propriedae e necessidade ou até mesmo com a Emater aí da sua região, a qual poderá ajuadr sobremaneira nesse projeto"
9373,"Sugerimos procurar ajuda com um médico veterinário, para examinar o seu animal e prescrever o tartamento, pois só o vetrinário  poderá diagnosticar o problema, pois podem ser vários fatores interferindo na reprodução do seu aniamal."
9380,"Pode fornecer o grão de soja moído grosso. Mas o armazenamento é por pouco dias após quebrar a soja, pois o produto rancifica facilmente."
9400,"Os produtores iniciantes, ou aqueles que desejarem implantar um projeto e ou melhorar a sua produção de leite, necessitam mesmo é de assistência técnica de um profissional do setor. E sobre isso veja detalhes  no texto logo abaixo.

   A Embrapa Gado de Leite não presta assistência técnica e nem consultoria diretamente aos produtores rurais, além de não visitar fazendas com tal finalidade. A Embrapa é uma empresa de pesquisa.  

   A missão de prestar assistência técnica aos produtores rurais é dos órgãos oficiais de extensão rural de cada estado, que em Minas Gerais é a Emater. Assim, sugerimos que procure aí na sua cidade o Òrgão Estadual de Extensão Rural , semelhante a Emater, e que presta assistência técnica direta e gratuita aos produtores rurais."
9405,"A raça pode ser qualquer uma, pois o mais importante é o sistema de produção a ser adotado na propriedade do qual a raça é um dos itens componentes. 

       Mas, considerando as condições de clima aí da sua região, deveria começar com gado mestiço de Europeu X Zebu, especialmente as meio- sangue que são mais rústicas e suportam mais o calor e os carrapatos."
9406,"Não existe uma receita geral. Tem que observar as peculialidades de cada propriedades. Quanto mais pasto a vaca comer, mais barato será o custo de produção de leite. E esse é um ponto básico que deve ser observado, pois ração concentrada mais a mão de obra significam de 40 a 60% do custo de produção do leite. 
    Se usar vacas mestiças e rebanho totalmente a pasto, a produção de cada vaca será menor, bem como será pequena a produção da terra ( em cada hectare de terra poderá manter uma até três vacas). Nesse sistema o maior custo é a mão de obra. E para se ter maior produção será preciso dispor de mais terra. Entretanto o lucro unitário por cada litro de leite será na faixa de 40 a 50 centavos de real por litro. Isso facilita calcular a necessidade de produção para se ter uma determinada renda.
     Se usar gado de alta genética, totalmente confinado, a produção animal será muito grande e a produção da terra também será alto. E o custo de produção também será alto, e exige muito investimento em instalações, gado de alta genética, máquinas e equipamentos etc. Mas o lucro por litro de leite produzido será abaixo de 12 centavos real por litro. 
      E há os sistemas mistos, gado semi-confinado durante o dia e pasto a noite. 
      E quem deve definir o sistema de produção a ser adotado é o produtor rural junto com o técnico que presta assistência técnica na propriedade."
9408,"De modo geral, não há nenhuma necessidade de a ração ter mais de 22 ou 23% de proteína, mesmo porque o mais importante é a energia da dieta. E deve haver um equilíbrio entre proteína e energia, sendo que a vaca necessita 3,7 vezes energia do que proteína. Assim, se a ração tem 28% de proteína, essa mesma ração deveria ter 103% de NDT ( energia).
      Para fazer uma ração com 75% de milho moído, mais 20% de farelo de soja, mais 2% ureia e 3% de minerais( use mistura mineral propria para gado leiteiro). Essa ração deve ter uns 20% de PB e uns 72% de NDT. Essa ração pode ser usada para vacas até uns 20 litros de leite dia. 
       Para fazer uma ração com 66% de milho moído, mais 30% de farelo de soja, mais 1% ureia e 3% de minerais( use mistura mineral propria para gado leiteiro). Essa ração deve ter uns 23% de PB e uns 70% de NDT. Essa ração pode ser usada para vacas acima de 20 litros de leite dia. 
    Entretanto o mais indicado é o técnico que presta assistência técnica a propriedade elaborar a fórmula de ração em função da produção de leite das vacas, do escore corporal delas, do peso das vacas, da qualidade do volumoso e da quantidade do volumoso consumido diariamente."
9437,"Há várias crendices na sua mensagem. Nenhuma delas é verdade. Quem falar ao contrário que por favor mostre dados concretos e fidedignos de pesquisa científica.

     Esclarecemos que nenhum alimento causa acidez no leite. Acidez no leite é causado pelo excesso de bactérias no produto, que em resumo é derivado da falta de higiene na ordenha, nos vasilhames, nas mãos e vestes do ordenhador, no ambiente, nas tetas e úbere da vaca, etc.

    E o uso da cevada úmida não provoca aborto em vacas e nem é a causa da infertilidade da novilha (vaca dita maninha ou manina) os quais tem outras causas.

   E sobre o uso correto da cevada úmida para vacas em lactação e bovinos em geral, veja os 3 textos que estamos enviando-lhe em arquivos anexos.

   E uma boa sugestão para se informar sobre tecnologias na produção de leite é procurar em livros, publicações cientificas , publicações técnicas do setor leiteiro, ou se informar diretamente com um técnico, como medico-veterinário, zootecnista ou engenheiro agrônomo."
9440,"Uma ração de boa qualidade e de baixo custo, e que serve para vacas ou novilhas, é:

    Uma fórmula de ração de baixo custo, especialmente para rebanhos de produção média abaixo de 15 litros por vaca por dia, é: 70 kg de milho moído; 10 kg de farelo de trigo; 14 kg de farelo de soja; 2 kg de ureia; 1,5 kg de calcário calcítico; 1,5 kg de sal mineral e 1,0 kg de fosfato bicálcico. Esta ração tem aproximadamente 19% de PB e 70% de NDT. Fornecer como explicado mais abaixo.

    Para bezerras e novilhas, e desde que haja um bom pasto, pode -se usar uma fórmula mais barata que é: milho moído, 94 kg mais 3 kg de ureia e mais 3 kg de sal mineral ( use sal mineral proprio para vacas de leite).Essa formula deve ter aproximadamente 16% de PB e 80% de NDT. Pode - se fornecer de 1 a 2 kg por animal dia.

     Caso tenha dificuldades de encontrar os ingredientes, pode utilizar uma fórmula semelhante: 70 kg de milho moído; 10 kg de farelo de trigo;  15 kg de farelo de soja; 2 kg de ureia  e 3 kg de sal mineral (ou pode usar 3 kg de núcleo mineral próprio para formulação de ração).
    Fornecer a ração na proporção de 1 quilo de concentrado para cada 2,0 ou 2,5 litros de leite produzidos, considerando a produção diária que exceder a 8 litros, isto se a pastagem for de boa qualidade. Em pastagens de pior qualidade, ou quando o gado estiver recebendo cana mais ureia durante o dia e ainda tiver acesso a uma pastagem no período noturno, deve-se considerar a produção que exceder a 5 litros de leite por dia. 


    Fornecer sempre metade da ração concentrada pela manhã e a outra metade à tarde.

   Nas fórmulas citadas acima, pode-se substituir até 30% do milho por igual quantidade de polpa cítrica (peso por peso) sem grandes alterações na fórmula. Isto desde que o preço da polpa cítrica seja menor do que 85% do preço do milho moído. Também poderá substituir o milho por grão de sorgo moído. 
    
   Entretanto, o melhor mesmo é consultar um especialista em nutrição animal que ele possa ir até a propriedade, verificar as condições do rebanho e aí então elaborar uma dieta completa para o gado leiteiro.

    Para ter assistência técnica na propriedade sugerimos procurar a ajuda de um Engenheiro agrônomo, Zootecnista ou Médico veterinário aí na sua cidade. Conhecendo bem a região o profissional local poderá fornecer as orientações técnicas de acordo com as necessidades e condições regionais. Mas sempre que precisar poderá enviar as suas perguntas para nós que o atenderemos com prazer."
9443,"A taxa de lotação ( números de animais por área) depende basicamente da produção do volumoso, a qual depende da fertlidade do solo, do clima, da adubação, do tipo de graminea etc, e do sistema de manejo da pastagem. 
    Em pastagem de brachiaria, sistema extensivo, 1 a 1,5 UA por hectare. Se for no sistema de manejo rotativo, isso passa para 3 a 4 UA/ hectare. No sistema de pastejo rotativo é obrigatório adubar as pastagens anualmente. 
    Eslarecemos que uma UA, que significa Unidade Animal, equivale a um bovino adulto com 450 kg de peso vivo."
9458,"Prezado Senhor,

        Sobre mudas de capim-elefante Pioneiro, informamos:

   A variedade (ou cultivar) de capim-elefante Pioneiro é plantada por mudas, como todas as outras variedades de capim-elefante, exceto uma.

   A vantagem do plantio por mudas é o vigor, a alta produtividade e a uniformidade das plantas, pois a variedade é um clone.  O capim Pioneiro  é um híbrido entre duas variedades (ou cultivares ou clones) de capim-elefante. E sendo um híbrido F1 a heterose está  fixada na nova cultivar, que é um clone selecionado entre milhares de outros clones (como em todas as demais  espécies de plantas propagadas por mudas). Daí porque elas são tão vigorosas, uniformes e produtivas. 

   O capim Pioneiro foi desenvolvido pela Embrapa Gado de Leite especialmente para uso em pastejo rotativo, não se prestando para corte ou capineira, pois o caule é muito fino e as touceiras altas tombam.

    A taxa de multiplicação é de 1 para 10 a cada  100 dias, no verão. Assim, cada muda plantada no início de setembro irá produzir 10 novas mudas no início de dezembro. Um kg de caules tem de 20 a 25 mudas. Portanto, dois ou três quilos de mudas são suficientes para se formar um viveiro. E se for multiplicando as mudas a cada 100 dias, ao final de um ano terá mudas suficientes para o plantio de um hectare.

   As mudas são vendidas ao preço de kg de R$ 25,00 o kg (valor apenas para cobrir o frete)."
